filepath,label,subset,sample
"images/train/(cali.) Unit 1 1-2(1,1)_07352.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07353.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07357.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07359.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07418.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07420.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07450.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07451.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07454.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07457.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07460.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07463.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07552.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07558.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07559.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07562.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07567.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07568.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07570.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07571.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07661.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07664.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07665.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07667.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07668.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07769.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07782.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07785.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07874.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07880.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07884.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07886.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07891.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07981.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07982.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07984.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07986.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07989.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07991.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07993.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07995.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_07999.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08000.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08087.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08091.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08100.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08101.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08103.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08104.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08105.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08196.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08198.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08199.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08200.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08201.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08207.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08209.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08212.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08213.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08214.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08215.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08304.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08306.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08307.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08310.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08313.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08315.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08318.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08320.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08322.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08416.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08418.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08419.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08426.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08429.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08431.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08434.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08524.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08525.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08526.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08527.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08530.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08532.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08533.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08534.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08535.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08536.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08537.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08538.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08539.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08540.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08541.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08542.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08543.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08546.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08547.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08624.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08625.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08626.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08628.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08634.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08637.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08638.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08639.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08640.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08641.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08643.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08650.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08651.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08652.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08653.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08654.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08656.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08660.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08735.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08739.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08747.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08749.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08751.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08756.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08757.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08758.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08759.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08766.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08849.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08854.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08855.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08861.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08862.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08863.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08864.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08868.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08869.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08870.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08875.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08953.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08967.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08969.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08970.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08971.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08976.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08977.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08979.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_08982.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09061.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09066.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09067.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09068.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09069.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09072.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09073.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09074.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09078.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09081.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09083.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09084.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09086.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09087.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09088.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09089.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09170.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09171.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09172.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09173.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09174.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09176.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09177.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09178.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09179.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09180.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09181.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09183.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09189.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09190.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09195.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09284.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09285.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09288.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09289.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09291.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09297.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09298.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09389.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09390.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09391.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09392.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09496.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09499.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09602.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09603.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09605.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(1,1)_09606.png",1,train,"(cali.) Unit 1 1-2(1,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04157.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04278.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04386.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04387.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04389.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04390.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04393.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04395.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04504.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04506.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04509.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04510.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04511.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04514.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04515.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04516.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04517.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04621.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04622.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04623.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04625.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04627.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04629.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04630.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04631.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04633.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04635.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04742.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04743.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04745.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04747.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04748.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04751.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04753.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04857.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04858.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04864.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04865.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04866.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04870.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04872.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04874.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04876.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04983.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04984.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04985.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_04994.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05103.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05112.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05115.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05221.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05222.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05228.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05229.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05230.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05339.png",1,train,"(cali.) Unit 1 1-2(2,1)"
"images/train/(cali.) Unit 1 1-2(2,1)_05340.png",1,train,"(cali.) Unit 1 1-2(2,1)"
